attribute_concept,masked_display_value,value_hash,global_frequency,rule2_status
last_name,n***,dfcf0d51ad4cb0d0d8ea3fa574626f49c2f6465ab27c69dd7aa9092c312b4bab,226,worthless
last_name,n***,f31c19ca94f10413dcee9bb1f1c340dd2bce3ac63af2e9dc596fb7de649aec7a,208,worthless
last_name,n***,64990f396e747b2a9baa7adfde997a4935424cda134e9dae00b6bf7755cc721d,237,worthless
last_name,n***,0a8e54290bd418c166dd709a7a3835f91f8ef15c83b05b16939a837c01c318fa,217,worthless
last_name,n***,56f6cb4f99e5c2561270ff39c54f583487b2d94f00c125e10c02131c384098e8,228,worthless
last_name,n***,e6d8d483a0350429c5ede8bc7544e3ace17b2dbb5a036a48554b28f198250dfc,210,worthless
last_name,n***,a39d52275d0e4ffb1a7e6c143f44d82b6100770f73ee361530d2b59a1845f71e,220,worthless
last_name,n***,1bdabe6da0a2cc1402282c6faf48c56fc53f2107292493e2a18bb89a4c8f2739,211,worthless
last_name,n***,8af49d09ecca562935e42da8432fd9981e9eac3fd6acf6a9469a34db8f5baf7d,219,worthless
last_name,n***,961c02d923adc4486d25fe2736d0760107c98825f555e98d297553f725b16d78,206,worthless
last_name,n***,c016c6ead79021d3fc95b4a7cbc479cae2eebdb9d2972715fa1560b9e0ce1916,188,worthless
last_name,n***,2f6cbe81ae56b88028bc095ddc894cee7c1744d444625387e4232bc6a80e429a,217,worthless
last_name,n***,9c327261d706dd5176300293574a66e2f60bc9c2940b21559eb60f6d955023d1,196,worthless
last_name,n***,577f074b4a9c5a47a5558c13c629e25a41963a39fb529e758214b646b329b095,221,worthless
last_name,n***,32665102f4a59db7250c97f2a1fc205fdc0a8e3428cc43911376ff15d5a45da1,244,worthless
last_name,n***,245ea00fe995e2d031f80c7b7f66280311e7f3f5e92a58c3befd83b2fec14b3f,192,worthless
last_name,n***,34e6f22b38a76cd1f3b7f96abe2c6ba33c4bd724c0e23b225d856b8f0f979e25,221,worthless
last_name,n***,d8d709cbab86591dd6bf4839833bd3173b4f4a73fc67798612081ba69bd4f472,208,worthless
last_name,n***,5d00e61843f3f6701365b747c36a7b2fd8d34d0f95dbc5a811163748fd8af8c9,248,worthless
last_name,n***,dc57f7685b027441b8d5ca0e80cfb126484a39fc62287adc33dca08d928898a2,228,worthless
last_name,n***,6e77c040b532faf14d9b0abb2980be7b121d8d7701f47ce45b83884edfc7d102,234,worthless
last_name,n***,bdc039a7cf33ce8f4c40931ea9527b16f14b8abb2af512157228c219ed4ff2b5,232,worthless
last_name,n***,290dafd5a5d6bf199bdce8906e1f4418953cb69a30f66bb4a7e52e54c59a9eea,194,worthless
last_name,n***,8a742021197b1681e9f4a2aaefae6b9c9352b838693f290ba26f01bf12518368,212,worthless
last_name,n***,b02aa6c2e30b86ca0b12bfcbab608cd3ef1a49d5a1cdf377ca98380c42d82465,209,worthless
last_name,n***,6098fc0f9ff4f67a0b85cc142cdfd4af2e67c92d36df3fdd078bc419f0798374,205,worthless
last_name,n***,8d331204b5ac8ca828bd282ee947d3ecbfd9a1b858973ff62a9d76990ea24b1c,196,worthless
last_name,n***,195088aa5961722208df1820dc23bf501b92a59cbaea95ae9c26bbb355a1dbc0,203,worthless
last_name,n***,dd9e05a9d523c9e7421b583f2afb1267ce23a83d471bbd62d14fb08f19ef0f74,229,worthless
last_name,n***,915b4bd989eee6abe4da3564158de512a4a095c50f08ef2057106941d97d6e8d,223,worthless
last_name,n***,c5556a99308c30efacd5a40f83c5db26f73fb0363b41109c63ac4cadb3846dd5,230,worthless
last_name,n***,c6f4eeaf1163c61da35d4192df8a425590fa5e2ca9ae6815505733b300e27c8c,212,worthless
last_name,n***,b19836e1d2bec071d3b6481a049a997946cfb81b9843a5e81ffb6acdb2be4107,240,worthless
last_name,n***,2cb4a739a452828aba0abe06132f7cd79478a90edfa2b26f2f9de9086e4aac69,210,worthless
last_name,n***,85cb2512a6da764c60997c424717b46446bb143d31fa56921c3e26e98d5a38b4,210,worthless
last_name,n***,267f87bbb58057fe121c181dd19c366c2ef186787fe9427db2e63750a30187da,212,worthless
last_name,n***,5cf56ec2a70c5058aa8a547ff4fdc44cccae4440f669033ecc07108a99044b6a,210,worthless
last_name,n***,631fd896e95c75c5361efd6d18bd32eb02c8043ee85413cc8ec13924f98d82aa,241,worthless
last_name,n***,173b65545098ca732fa015d2e7bf2c6893fc0000f03786fa3792680fd2119ca4,205,worthless
last_name,p***,a94623153bf060c0ceae25b657b9fa3f61f83c1f89f674ec512fbfab03d64e39,219,worthless
last_name,p***,2b45ba8442a6853ab4a083d36ebeccffaf6c9777ab5c35ded69631381a481411,238,worthless
last_name,p***,98627fd42a80c7e51c445fc6bffa2b915cd46dff1c6ef7c7c3d7c6ac407a9974,217,worthless
last_name,p***,dac9a7c01ec14e042460c7f314037c4a91060eaad2b8c0c4b6562afedb71c333,205,worthless
last_name,p***,cfbb80e3de7929ffb3ee303deebd60ba62096b2ce53e32555dddec9c45c53951,210,worthless
last_name,p***,79a522a6affcbd044cebc5120ba59f99e6cbd3e8218f5ada82b400db551c6f77,178,worthless
last_name,p***,b3cbfebad435657b0384ca53738f3411c85e65203bbdf26d0cf601fad354d045,210,worthless
last_name,p***,57b20f6407b2a8e8800948b3254fa42a565c4f14567198ea8a7afb34014e7431,221,worthless
last_name,p***,1598746adb9304e8dc6eadcba23d012d40a1f7c362c55ec28264561398511541,216,worthless
last_name,p***,7da5c1035c5859b4f2191b9cbb2fa0f75b2fb2838a9f059877572b0c8f289c95,245,worthless
last_name,p***,67e3fc466b4ac0c84ea02eeed84cd2d6277997dee5ae5c4096ab9732f418e60a,218,worthless
last_name,p***,e07f1bfafb696b9a706679d7a1dbdc0dd064c288751e61a5739a9d0a466eea08,197,worthless
last_name,p***,1f55f77d08ff0201cc7f27505c131540b80f39d83e1f68c8846c54344538d65e,205,worthless
last_name,p***,3234c79630ba28e28537e11e829481b76c388b2551595ba18a390108cebbe908,225,worthless
last_name,p***,5e246568dd86bc946f85c5451cf6998c33edd7319efef9f2feb051f58957c7ff,245,worthless
last_name,p***,17d020de748678be8192b6a62b3692332ad9dca1e75ec936327a7cf00e33cce2,241,worthless
last_name,p***,4f00bf60969811523ebe3a54586d952459d56d9d55749961b5f27a53039e82be,231,worthless
last_name,p***,0a25a48b91a60f2c7b33f3e68e2293160f2b204862f031e958e643fe3b0e87dd,222,worthless
last_name,p***,d08706c47dc59594114526368535bc27208d6993bce0b4c4cb12dbe533c620df,222,worthless
last_name,p***,34ff09dd75b425cd54e8872421f6816330edfe4cd18c07d0b532a615d6a2caff,204,worthless
last_name,p***,78dc6facf816f9049d7b72be3b37a90a028d5cd8005e1036aa32d81361bddc7c,242,worthless
last_name,p***,3504739a73c4519b393d105067c69fcb69dcf9a18ddb4c90315ba35a34f583b7,197,worthless
last_name,p***,231b2176935be70b770fb2a5bec7db3ef4557d0c084fc3b9b8ff14a93ddf82b2,212,worthless
last_name,p***,9637910a69a69d3f2878591b460bedb8d40feb7882a4f1fddc63c9c974f8d0b2,241,worthless
last_name,p***,dca5bc9e7d1e5dbbec1d120ce39ede15a61c441aced9e44f6ff8935ab914a2b7,202,worthless
last_name,p***,4da2e4aac30f6e938804c75c0e5eead7b3b15846786286dee46c7b858da3ed5b,217,worthless
last_name,p***,49fb360503bda8166266589cb611f13662bd469985615301eb5965f233879270,239,worthless
last_name,p***,88eb57798478b8c9a23b6d6f51b1c96cb8996efe5f4e54dd182778842b027e5e,229,worthless
last_name,p***,0bb4efec2a8bd2ea0e647f9176cd07bb921269cb2dcf525dc8014491f5db2e47,221,worthless
last_name,p***,6f68d38b953d0205194ebf8c4d5061b239b628e3814cb6c1bd181ff07bcb25ea,197,worthless
last_name,p***,b5704f762f8bd7eef51457304ed9bfb263e6c6a13eb95ac90ddd344b125608bd,196,worthless
last_name,p***,5edafd04e63121b2a9e27ae311791ad07dd0faebdbd540769c2964d96775920e,196,worthless
last_name,p***,02fc8f275071d8da9ff2e3c9850d0e8cfad9c08fc0c28b9cb6f39ed0bab8962c,236,worthless
last_name,p***,2a830c8a82738c56fc502c6204653e64b7998e0a378c28cb0669b4bd4d36d6ee,235,worthless
last_name,p***,ee19fce5513dc4f07a82ad2179ef81a8a54d358813ccb2bdaa104d06635d265a,220,worthless
last_name,p***,2c9bbc88b01c4dd7730d4bc51d12be86947cf437237964771595e900ba36dbd1,191,worthless
last_name,p***,9cc5c954e170fc4331f50a71e8d7f94eaf5f14277ed6e6916c3ae904731b0908,216,worthless
last_name,p***,e0c33540c22447f0e35f7aa6aa0b09dbe55323a5c84740a5c8dc39ebe40188a0,201,worthless
last_name,p***,c9dae5d6d1d50f1666ac0ac731a7769ad577f637965178cc72456bd6c9cf8246,219,worthless
last_name,p***,3c4b06431e14fc97624c8d3fdac36310eb8dc2cf46b80c34f36cbdfbf6c06f6c,221,worthless
last_name,p***,bded132e4692ff9d4e35c5a4829045748e022304609eece77b50b6e80d0a501f,219,worthless
last_name,p***,51d2431cb61a09fc94bed494c9463e8c86e1917af42b4d3fc92ae9acde372594,210,worthless
last_name,p***,6db7b70961e8f0b9ef5974eb94c612731fae464d3ed3bf58918323630f85e0dd,200,worthless
last_name,p***,0281ce16050bbe49b7a9f42ea401a71e4a142fb8a01e5a37b1d103d972ceb137,229,worthless
last_name,p***,e875a3301eb561b480b85518d71ebbf054ec7dcf8c5a04df8a9ffbd1aa1d0905,194,worthless
last_name,p***,bb4e0c4e619fffc9618d6baec274c85cd67e6ffa8416c91ed6c25cbeb2910e90,222,worthless
last_name,p***,0339ba79dd9ff7fa8dc264a7e039efdc3db701e0d908b69129b2af08c6adfd83,217,worthless
last_name,p***,c27266a41309b4e5a13ee26fb9c5034fe68923cd6cdaea7195ddb785641a7adf,208,worthless
last_name,p***,05e4ed73823a8dbcb1a86543ebd058a3509a1d8618ae176379ff50be58d44532,217,worthless
last_name,p***,e021ae32273e450a32e95211cd39e901405a54bbda4f95c7b656dbb33d909a10,205,worthless
last_name,p***,5d15b1fcaef41cb22ddde92d27e0d30beb59b341249614b6104b05a790d538a5,206,worthless
last_name,p***,74fac96b76f9812997bdba982469a6a3a4853fcc58712e6c96e0ba471cda8881,236,worthless
last_name,p***,17a949151cc62fb0b4f98ff06bcd756564b86d4bd6c4855201bc03130da066c7,203,worthless
last_name,p***,d0e1ad3b81f59d4093a91e0a1ef8aaed2335ce30f9108f2787f23eb5e2e1749f,223,worthless
last_name,p***,7a3548a02d043c3d8a67dd6fda0aa9fe20099d5d77a25ef130738355bf00abf4,214,worthless
last_name,p***,826b48bf5fa1d354b3aefa7ceb89bb1a7530acc2c0e8c76809cd6c1fd71d3226,239,worthless
last_name,p***,4e320e9c37144697fd5592a2f8655db26978300ff6bbf8afb924f357d2cf20c2,210,worthless
last_name,p***,654b3e69057ade03ee1a5f2bf006acc05dae9eae4f100972d1a3922f8bb62470,231,worthless
last_name,p***,318ebd8dcb385ecc6c64ff27b80b97b62ad99ce739814755b01df166a8c16bfa,215,worthless
last_name,p***,d61a792c22fdc74a78b5a44e740e90f53576a384fdf61a7f68a5de5d71cf9922,225,worthless
last_name,p***,519cb8dd3fd5849247a264fae0ed875a04c9d1cf4b89caa8523c0fb1cc6c9021,214,worthless
last_name,p***,4fe47e22a8bbf6912a61bcb7d1d915b37cb1db9b221b265ebd4b16504e237742,252,worthless
last_name,p***,27b7af6f099287f238ae5e1e8d2c24651d6b5776d1a71e8fc5dc7a6ee0a0f95d,195,worthless
last_name,p***,4617574cbb6317ba98e08f3a137dec3849d5cb47584b37c6b0ae8141a0db79fd,220,worthless
last_name,p***,6cdd59f064c2a44814893634b4941be0babc7681a212309fcee4ad29beabf88f,195,worthless
last_name,p***,bf1bc0440e9c23441d8e57c0b030b6e8f425b56c36cf13a96f285ae9bf399362,209,worthless
last_name,p***,9bd39e5a03bd83c46e7aca09376a68675be04456d9450cbaeae4a655c72d4b2e,242,worthless
last_name,p***,fe968d21038b0b87ba352965346743d1748e40b21225dbc3f95f607201c53a94,231,worthless
last_name,p***,3bc91c9e89141b40df918843eba03f12e6111beeda41bc58df48b822273cff50,237,worthless
last_name,p***,63c1fc6bafbf0a4ce4a0c3c636946090f3725daa33ffada01ba682800d8da7b1,216,worthless
last_name,p***,b510c3e1b7c8863d37bc954a2bac581732d092821d8eaed9b5f25b99b4dc17e3,186,worthless
last_name,p***,b4fa9c3ed18e0526d899316b0e0e9ecfee57d7b38c78e69e8399bfe18fbdd3ac,227,worthless
last_name,p***,a8cb30564c9f9f7444dc2c8587fd37d98721b45288fe17f5c952b740659d7840,228,worthless
last_name,p***,e4cbfdaf310862adca7ab0117359c55c8c520ad3875e9dcdbcaba8543753213c,201,worthless
last_name,p***,80c7ac1f28e71628c986bf9ffecb458d326d81577393a7d26b27b36001a07216,197,worthless
last_name,p***,ddc15d032c601c59d8f4e7b0cf4183190c284cde13d13d5b56bd1f73c9d8f164,195,worthless
last_name,p***,4fca1bdec11bb21d6e5ac4a37091401cc54a8efca3061d7c4f33f5faa1d1065d,210,worthless
last_name,p***,31a792e5900aada7cf9517162df66a2e6a646a9459f2709eb37aea224f709886,252,worthless
last_name,p***,f9a12a9dec5c355a26395753365f752f6c83a54441f323801a4e6e063ff8f355,213,worthless
last_name,p***,3e7661fe49df406de786197920c52ba050078957bbf702c6ab1b5758320c0545,213,worthless
last_name,p***,e925dafd4a1e414bc287d0fc34b8e233b0be9b75f6d44cc84e7f743f6da953bc,209,worthless
last_name,p***,9272d7974833fc4d9033f37d39ff9cdf004025081c88a746dae271e40591b32a,214,worthless
last_name,p***,48c99f8e0501398f052212ce8d790bf1a9a1bcc2c65362623127a8e5491fff68,230,worthless
last_name,p***,cbb169d3a6cc58b0f1891dd8a99c0d56f06507f1b7d10fb8db8045c133f2ea64,228,worthless
last_name,p***,8b9be300305d8a4942cd221ab481660b9a3ecc2e117399d84fa368b1cf28507c,242,worthless
last_name,p***,727c4b587a213b757931cc7943ee16c616f046ccd39f75f440ec379fd373bd71,194,worthless
last_name,p***,3905a9be375dc3d9a60cc4124672bbab7528a0471600d70e017f682447162559,205,worthless
last_name,p***,d3dce3ed8ab415732954173c9e1c4fdda5788f86da7e285f42f72a98ec28e400,227,worthless
last_name,p***,941e40943928714201efc0fc26c903be966e729f6ab0e56fcdcc99338e7e3551,217,worthless
last_name,p***,b1c6b8a71a01e060def6a998281a553b4400ac13bf92b0107b22b0dacdbb8175,186,worthless
last_name,**,c29fcbd7a8b33d0566d74c898bfa4355ba5035db33aa3700364786b3d9e00241,533,worthless
last_name,q***,020205d9f2730b580ef61e3e83d447f70f4b1d0ffe7755945fa4485e1f24d813,220,worthless
last_name,q***,f5aa96860b3f6e42e2817fede4d9059580de4277ea5ded603eb2ae23deaf93d7,215,worthless
last_name,q***,2542241e93c0058656edeaa12e2e98523ad8cfc01783f70cc8d38b73fb8c02c6,222,worthless
last_name,q***,1a0c948bd57271c390df66c851c39790356a29edfbfa3798e540f59cc734fb5f,216,worthless
last_name,q***,e726f30f2210a7157d58bbc1d7b86b7f231632ae04c313b41af6e1612ea55c3b,227,worthless
last_name,q***,0b77b51dd7a5facf1800b7486683d24912d8180a911ad0ba2b0388871f438be5,210,worthless
last_name,q***,6a1ab4848093debbb6685cdf8e65929a7041ed381b6fb511019c382c8ec17a6c,214,worthless
last_name,q***,7610dd98595b073cad4ea7cf58adff2401c2a696bddc2a58ec46f0f2efafd072,213,worthless
last_name,q***,07699d4ef21d0a1e497623736f5f397f2ee5b6d09ded38089df730dea14a201c,231,worthless
last_name,q***,094d6868799c60193ef8a17e581b6022b0205daebd87bad73b95dd23767284f5,231,worthless
last_name,q***,ef02337ad1056f85745178b8891927269ee70f83e5efce0c5a11227c9de81051,234,worthless
last_name,q***,d26c855ac184184775aa0974cf3eee270933c7cb32f141a6674ca028e833c010,206,worthless
last_name,q***,29eb0c4e923478b21163caebfd8a6842e2eae128bb98a4d5c9db23f38efb4037,211,worthless
last_name,q***,9eadd117835f7720256e6420bb3c4f7dc22f48a6a4cab887fd6147af30e3ca47,216,worthless
last_name,q***,2a87d8e6d07adc0218cb3eb6c01f47c5cae7cb9cf562e8fd4efff73300c80956,181,worthless
last_name,q***,a9f5fb92163f531b8c4754fbbea394c830c9bdd29d329f1c64229a3776d994dc,211,worthless
last_name,q***,55b72bf13dee0ce8db59fc6e1942488827e7ad165216624abc5233d3528af160,226,worthless
last_name,q***,11f0ad36f5b5a9f213213843398384cbb9eaf9c3dda5d9ee9192c718faefbf4a,214,worthless
last_name,q***,604d252fa8c56a37887bb65851368d3bc43c719e3cd194ab1c7ac5ecd27c6989,222,worthless
last_name,q***,0e7ecda415592ad7ec7a4deea624fb3541bc0054aa47647988bf6815e7bc54ed,214,worthless
last_name,q***,8fe7a7a6bdf7427616901a797c4dfc17a5d405161267065e3f28f90102d116a0,218,worthless
last_name,q***,653a9a0062ed3e7b08e7466b948aceae150580c03afe3d29b191e0753eee6ab9,227,worthless
last_name,q***,f6079b8d6f2a4d135366de46c99ad313507d4b50dae042cc6907a7a40dd84152,190,worthless
last_name,q***,3f3436ad65ef82eeb22acf7dbdf1bc0a523012683b414ba19a42533350bc22e9,257,worthless
last_name,q***,c74d1c963bec3325832c9ae378664e5525ddf599008f6cc596229f41a312f8b0,214,worthless
last_name,q***,3457bdda11d3b2224db562e8eede0978a6fc5a9b37c20f46eb6784388343d16e,226,worthless
last_name,q***,83725d5ac87b64be249faf002d9fac90490ba33fde3429fd1982006d5b246448,218,worthless
last_name,q***,e0e15cca4feedfd065c6818c27308e13b46c9e2b9656578d9028843999499e25,228,worthless
last_name,q***,f2148478ae836e9c2ba6447555affff317b83382a6850c811689717b5dbea29d,230,worthless
last_name,q***,b0e1b5b368cdf9ffd21e2c95653ad46fcb7aec980be52c40dba50aa2ae4d564a,210,worthless
last_name,r***,1f07eb72060d056d9d82685384479c2305882d35f8d5db72087965e5fd057153,211,worthless
last_name,r***,ee04da8d2a00d274e435e53d87546bb6dac50d38e7c8889008cb47ca3e3a8d87,225,worthless
last_name,r***,718529feee7d78540aefe053c753ba40eee741a0cf1d3e4f2b86f685edd53b25,209,worthless
last_name,r***,891b9936f62f40d9075f95498f033d8d4d266f76253fae4eed1ae5001c145c80,209,worthless
last_name,r***,9c8016116e3b810c3e48159cde595cc9546d0d052e646038727f6da9079e20be,210,worthless
last_name,r***,bcb41d009458e7f63ab77ee72dabe60f559cb709577fa223ff0a01eb63144769,208,worthless
last_name,r***,9f85cd3fbd172622f9d7e7eb9002f8887b5be81c51405aa2a281916a787085f3,236,worthless
last_name,r***,871a1458b7938799a30c1eb52597aae461518b0eaada5006a663d35601a95d34,196,worthless
last_name,r***,e3d98bfba3a51b1579cd4d6f90f9db86202196272cb927f8b4f768bea5ce6bba,212,worthless
last_name,r***,0e97b89ea4e9abb3b09cd4d3725218616dbfcff3a765aec0c037fbe87fe41655,222,worthless
last_name,r***,b528ea908ecaee1f355b62d404ec14ced0739f14ffdea5ac402103544dc56cee,222,worthless
last_name,r***,3a79b5532ee69b7635da6945ab437fa08fa20ad8dd1619b752e6333b67c9eb08,230,worthless
last_name,r***,205588e2a769e135f1ec83aaacbb7e04819ea4992e7b6d20c20da57095f7a74e,216,worthless
last_name,r***,3606a4399421fa9f60362caa1e69c93f135a724eca08b243f68bb263397f703d,213,worthless
last_name,r***,b47bf97590173606c583bf8d4c69a66ba1e302c2adc72e97027db2d805ef25b2,207,worthless
last_name,r***,f7b45289c228f27d89d915aaf74481613884707de702252f2f86ec9313a77781,238,worthless
last_name,r***,29b4d41a62ba9b5d7497bfbe25a8254101c8531f6d262eb6e779e8d9ba983960,236,worthless
last_name,r***,81e8188f5dcc43c0c8d7988a0e9283944cd65a6a6595db18f1581763b0074a92,184,worthless
last_name,r***,553011311184734934efe26da5824107dda8947692e7e23c81dd6b625250f86d,181,worthless
last_name,r***,42a40daa2186eb397cb44e19409d9a1a46060c99dabab7fb40b844abfffcf151,218,worthless
last_name,r***,fee01ccd14030c547f1c544a95632b9f023c7d89b69a3ea35d69d9bbf738ef19,195,worthless
last_name,r***,95ad9e17b1e43bb01fa4e15ef28d1c0850ccaeb95839526da5a92d82723d74ab,231,worthless
last_name,r***,cf460c798bfa05702036e726cf73da573ea39d73144c5e8e16d77e09110e3db4,245,worthless
last_name,r***,82398df04fa6f81d0528aee505fc281f0ae4a4e43f02d9557034afc8341a2569,200,worthless
last_name,r***,b1d389ff45c269a70207d91a10fb8c6aa7a654c88b48e0f5bd031de29d955e77,229,worthless
last_name,r***,05996477a3be8b86fba489cab1604f662e9c437ddf5d7f850cbc5d73e3c74e75,216,worthless
last_name,r***,e2d19fa63e075486d3fd5031674ec328469ed6037b85b40280e1369c3617f2b0,228,worthless
last_name,r***,34367bab419b6596b67e40e9f555132b089e449a8a89017c351b733bf5af1138,207,worthless
last_name,r***,cab14f3d396442ee8426e90e495c2c05a18cee357fcc510f14daff2e121f9f33,204,worthless
last_name,r***,3e67311fb172ecacbbaf555e3171ac756bea7297bd8a390088af730b88e25971,211,worthless
last_name,r***,65677a03268e733b7b60c8946d1488d3f8add46fa6d1266697bf9a6cd50b666e,202,worthless
last_name,r***,94b36ace1dabb425861ad313b91e689be4ee4ee44a451ce1b8a2e907c959119f,194,worthless
last_name,r***,a976e6205ee5a4434f857ef589b1e3bc2502984a34a62f96800a65568e5ad309,200,worthless
last_name,r***,a61045a795937a84adab74175d806d7c8886c2ee156c378d8379a2936ce3405f,209,worthless
last_name,r***,fbef54da6fb3f2c87aa55e0799ce60e36d714f1eac7c24dba42b9d08be3b7e60,229,worthless
last_name,r***,ba308a7af648c139475bf3699604fb2f902d2bffd883c8989adb5196a5c74eb4,210,worthless
last_name,r***,daa39160a84e0ebf1c4b9c408d62a9d3cda2755a98952fc6ec15f02b8bb8e631,248,worthless
last_name,r***,f725559133363d0a59fdb089f30cbc99ed69f37cdf4e09cb4b5f8618b24991a5,200,worthless
last_name,r***,fe8c7329a886dd715ea6a6e8152d2a48ddf032bd5023afd7347a0c64594630c3,193,worthless
last_name,r***,a325049803a3f5c3d0610eed56e885691655d7c237479883bc02048add40252a,203,worthless
last_name,r***,3fcc74cb1551bc4a933112053e21426ea4043dad1d9497a28f1d12a128a6fa42,221,worthless
last_name,r***,6df211b38bcb62439eb650bb5cf4d2ab35aa04b3af26517596dd3d52769c12fb,197,worthless
last_name,r***,b8719bafd924c7350831ef41299018d990306bd158dfb515efbad8e7e92fa476,221,worthless
last_name,r***,bb0954f06aef57021d3ade064f2164d13826dfa0802d26d69fb9d4cdddfc6ebc,208,worthless
last_name,r***,645dbff57d399669e364d9dbf08617f48011a6a51ffb752014655bede7923079,210,worthless
last_name,r***,d3339f8dea4b97dbcbe9205ba842e9235dc2c63f67737e430e21700be45f6fb7,187,worthless
last_name,r***,86e09fdae63d4518b1e15f83243633db0e78b304d4580417599cbd83bd25311e,234,worthless
last_name,r***,f980684668914e9778a436349899ef0caa598c3f3d3b1a3ec1e5c02d8977d585,223,worthless
last_name,r***,a90da1ecec43935c9ecfe05e45496fc7f9009304ee325fcdd586d61271cf463e,201,worthless
last_name,r***,cf63a6f35d9763f01b62fe53fc6e7398599469ecb874ff1d2f71ea9418e682b9,208,worthless
last_name,r***,9f2fa3873bbfb8532ae55d94954a519d0fd77fd75f82bf947a7f8c99c0a135d6,254,worthless
last_name,r***,8b67fe3228a0619a950a440aea8ccf2cd81a20199fbbad2821303f21f36791ce,232,worthless
last_name,r***,5cffbb0b0aecf3098419b313253624e8ee8a6d8e6c191445e4b6f470347f91b3,212,worthless
last_name,r***,6477cd324e81cb6989e6a281c0a5a00523c60296ab5d4f5352fdda5f1689fd35,209,worthless
last_name,r***,a92a023b91e34f39a59356c0ae79dfa3d7b99b43278112525eed8f675774a2f1,194,worthless
last_name,r***,93afa84f1e92594085d6e01876d22f877ed576ec2f6006eaf7b9450b5fe12168,216,worthless
last_name,r***,74bcdd4f0b25a9dab1d20c817eaec24dd32b321635f03a384e753755bff123f4,220,worthless
last_name,r***,fe8185681e2228c6ba0718593fd17ac704ad954aa74da598f54e18d5d1ea3c86,218,worthless
last_name,r***,3921861aef58b70b8ec5eb5a7743193901adf78d1579b9bc0f113a49c0bb91a3,212,worthless
last_name,r***,03ef9a306effc46dd855d48a4f948411756bbabd6bd6ab3b1e97ed77787c0457,248,worthless
last_name,s***,423b5435b3fe20dcb99f4839e46f680af80887477591250ffba47455da43e2ce,217,worthless
last_name,s***,a8d7a458324721e57d0393f01ee14eb49c89888f6a7e46fbdb418060277d0943,206,worthless
last_name,s***,c7abc881506af441b94ec65f148c74c847728032a36150c504757a512143745e,232,worthless
last_name,s***,2c5f9407be3aae0471bbbbc7fda1041c1bdc43e7bac742d159ff59998404a353,213,worthless
last_name,s***,fee62475d80eabb7a674d511cbf0299fd1576d1d96937270eece353c5e418ebe,227,worthless
last_name,s***,b5367c5229c642ec03599a1642ae4d9d7c6fed02f5c9ea74060934f6f7f2e07e,220,worthless
last_name,s***,19fece7481d8db4f9aa7a41772bcc1838c017256b5fee0189e1bc1b2f3d5e485,224,worthless
last_name,s***,96300086bf92195634eb4f1f7a18a5dcebf847b0d49e104aa4587297dd8e15e0,218,worthless
last_name,s***,6fe0cd1a9cb28726eba129c163f1bb03863e9e9db48281aaf42aea7a99910765,229,worthless
last_name,s***,d7c7f1e4174feb0643044b8b8d4efdbee51ed40c3266a29fde8363459921291f,195,worthless
last_name,s***,f38944fabc81c60abbd2baf7321c08a3ce559f0a365449568fe96907bb072c38,221,worthless
last_name,s***,aebeb5dc757a10fa8b2fa14209ebab156702a1c3068d9c077221d3a3a908ca73,215,worthless
last_name,s***,07017a702190a3b69c799c4d1c69061fcb04cc683e551d50f4aeb6d368b0b17c,224,worthless
last_name,s***,e299c90d84af6c0a3acd0bb012c41abe98fa1ac663b6bc7127d5a38cb1caf14a,189,worthless
last_name,s***,e886e836ef58b756d69dc770bf8dc70e8a454fcd73ce328c7cf38af5b51a9149,218,worthless
last_name,s***,20ace81a339369f39e397988683e0cce509465c51dae1f418292def5246e17c2,209,worthless
last_name,s***,971b6c9d6128debf24a1b10f9442f94671adeb5858048d4dccfdddd032d8da1f,232,worthless
last_name,s***,fcd07c877790bf368d28b8e676d7da9ce33b5b162117a772eaa0e28735786519,246,worthless
last_name,s***,5a5b1ac325ab3ad891b47456154bb4adbe51eea6f54eccf4040076bcf2cb55e2,221,worthless
last_name,s***,452610e61ec18c147b6b272e8d44543898d57beb58d39ba62b3458fcbb0eed66,212,worthless
last_name,s***,706a496e078b7884d15299fef90b0210d16f2d5b68c3bc70c67ba4d4e79f8b70,231,worthless
last_name,s***,916dbfcc1e5dbc939b76fd1470fa932ce1f830e1ff86f19d7a2f2d89161ab705,209,worthless
last_name,s***,5a39ba52a426cc80cc863ad36767e267d1a323a62a109f571553f92bd14e2bc5,229,worthless
last_name,s***,2878daaf4518765a22ca76e781cff9449865c7b5bee9a44c03a7a25b6c8bf7bd,199,worthless
last_name,s***,ffbd32a41856210ebc83f3a55e0150475eafc521045eaa09e70e66fbf0a50737,196,worthless
last_name,s***,4e172ed46d2e05781229fee9ec19c14f4bdb4a1f7f59e44b17c81ef4ac270da2,190,worthless
last_name,s***,99aec7020a72fc239ba702f6a29762bd77209a484b11d6bb881e126859869f77,222,worthless
last_name,s***,488411b0a845bbf4b1d9bf511cc02a4b3b696beacdcac45dc0841fdb00161926,210,worthless
last_name,s***,3efd3d459d8acd634da3e442766121098762e294a7300fc94d5a7bdf63a1e947,195,worthless
last_name,s***,622c4a7ab2271cdbc48d6064eeb8f88f659edcb27d98a759509c52cb59fdd5ec,204,worthless
last_name,s***,03d2e569ac9edc1dd8a2c904e132c93a561dc5ec0a75505ec32b20150a314f84,203,worthless
